5.03765443,-4.91747495,1.16557777,2.54495674,-5.87675429,2.55821221,1,0,0,0
0.80438469,-1.70752047,-0.11393426,1.31285914,-1.86314206,0.02671551,0,1,0,0
4.69720506,1.35365289-3.13076706,-1.20990075,0.71086019,-0.64044225,4.48441995,0,0,1,0
2.04424812,-4.69246883,3.29483815,3.26663668,-2.38758877,1.87432863,0,0,0,1
